id,data,timestamp,action
007cb,e7d5d587e26b6511,1715691623.37621,SteerRight
006a2,d79f2f737d2225b6,1715691623.37723,SteerRight
004fd,afb90a5dcef54ef3,1715691623.37825,SteerRight
00709,8d0e8f5ac0b52d16,1715691623.37926,SteerRight
005c9,dbf526abcfccd8a8,1715691623.38027,SteerRight
00758,a30e7f4b4e21d916,1715691623.38128,SteerRight
0062a,b5cea57a458bf441,1715691623.3823,SteerRight
00574,1620d1a4b0c194b8,1715691623.38332,SteerRight
0032a,68c9fc45498dfc71,1715691623.38434,SteerRight
0037d,c8426e29e5ca6d0a,1715691623.38535,SteerRight
0056e,40ba382d1d4bc560,1715691623.38636,SteerRight
005bf,8b13b0de1c204972,1715691623.38738,SteerRight
007b6,7458a90000e2ae7b,1715691623.38939,SteerRight
00638,e7ba95a25602f4f8,1715691623.39131,SteerRight
0010c,328b9200445c6439,1715691623.39233,SteerRight
0044a,d67859f75fb9ba46,1715691623.39335,SteerRight
0007a,7877924010ca0c8a,1715691623.39437,SteerRight
00421,2530faddcd48ba00,1715691623.39538,SteerRight
00349,15ec64b911ece9f8,1715691623.3964,SteerRight
00647,637f4be100d632e4,1715691623.39742,SteerRight
007cb,84e531ae815d8727,1715691623.39844,SteerRight
006a2,d79f2f737d2225b6,1715691623.39945,SteerRight
004fd,afb90a5dcef54ef3,1715691623.40047,SteerRight
00709,8d0e8f5ac0b52d16,1715691623.40148,SteerRight
005c9,dbf526abcfccd8a8,1715691623.40249,SteerRight
00758,a30e7f4b4e21d916,1715691623.4035,SteerRight
0062a,b5cea57a458bf441,1715691623.40452,SteerRight
00574,1620d1a4b0c194b8,1715691623.40553,SteerRight
0032a,68c9fc45498dfc71,1715691623.40655,SteerRight
0037d,c8426e29e5ca6d0a,1715691623.40757,SteerRight
0056e,40ba382d1d4bc560,1715691623.40859,SteerRight
005bf,2c752d93ffb4d2db,1715691623.40962,SteerRight
007b6,7458a90000e2ae7b,1715691623.41069,SteerRight
00638,e7ba95a25602f4f8,1715691623.41173,SteerRight
0010c,328b9200445c6439,1715691623.41275,SteerRight
0044a,d67859f75fb9ba46,1715691623.41376,SteerRight
0007a,7877924010ca0c8a,1715691623.41477,SteerRight
00421,2530faddcd48ba00,1715691623.41578,SteerRight
00349,15ec64b911ece9f8,1715691623.41679,SteerRight
00647,637f4be100d632e4,1715691623.41781,SteerRight
007cb,84e531ae815d8727,1715691623.41882,SteerRight
006a2,d79f2f737d2225b6,1715691623.41984,SteerRight
004fd,afb90a5dcef54ef3,1715691623.42085,SteerRight
00709,8d0e8f5ac0b52d16,1715691623.42186,SteerRight
005c9,dbf526abcfccd8a8,1715691623.42288,SteerRight
00758,a30e7f4b4e21d916,1715691623.42389,SteerRight
0062a,b5cea57a458bf441,1715691623.42491,SteerRight
00574,1620d1a4b0c194b8,1715691623.42593,SteerRight
0032a,68c9fc45498dfc71,1715691623.42697,SteerRight
0037d,c8426e29e5ca6d0a,1715691623.42799,SteerRight
0056e,40ba382d1d4bc560,1715691623.429,SteerRight
005bf,2c752d93ffb4d2db,1715691623.43002,SteerRight
007b6,7458a90000e2ae7b,1715691623.43104,SteerRight
00638,e7ba95a25602f4f8,1715691623.43205,SteerRight
0010c,328b9200445c6439,1715691623.43307,SteerRight
0044a,d67859f75fb9ba46,1715691623.43408,SteerRight
0007a,7877924010ca0c8a,1715691623.43509,SteerRight
00421,2530faddcd48ba00,1715691623.43611,SteerRight
00349,15ec64b911ece9f8,1715691623.43712,SteerRight
00647,637f4be100d632e4,1715691623.43814,SteerRight
007cb,84e531ae815d8727,1715691623.43915,SteerRight
006a2,d79f2f737d2225b6,1715691623.44018,SteerRight
004fd,afb90a5dcef54ef3,1715691623.44119,SteerRight
00709,8d0e8f5ac0b52d16,1715691623.44221,SteerRight
005c9,dbf526abcfccd8a8,1715691623.44322,SteerRight
00758,a30e7f4b4e21d916,1715691623.44424,SteerRight
0062a,b5cea57a458bf441,1715691623.44525,SteerRight
00574,1620d1a4b0c194b8,1715691623.44627,SteerRight
0032a,68c9fc45498dfc71,1715691623.44729,SteerRight
0037d,c8426e29e5ca6d0a,1715691623.4483,SteerRight
0056e,40ba382d1d4bc560,1715691623.44931,SteerRight
005bf,2c752d93ffb4d2db,1715691623.45032,SteerRight
007b6,7458a90000e2ae7b,1715691623.45334,SteerRight
00638,dd8e625c255e933b,1715691623.4544,SteerRight
0010c,328b9200445c6439,1715691623.45542,SteerRight
0044a,d67859f75fb9ba46,1715691623.45644,SteerRight
0007a,5a219af5ce8ae7cc,1715691623.45746,SteerRight
00421,049e7e3742cc0511,1715691623.45876,SteerRight
00349,4c117bdbabe0d996,1715691623.45977,SteerRight
00647,637f4be100d632e4,1715691623.46079,SteerRight
007cb,84e531ae815d8727,1715691623.4618,SteerRight
006a2,d79f2f737d2225b6,1715691623.46282,SteerRight
004fd,afb90a5dcef54ef3,1715691623.46383,SteerRight
00709,8d0e8f5ac0b52d16,1715691623.46484,SteerRight
005c9,dbf526abcfccd8a8,1715691623.46586,SteerRight
00758,a30e7f4b4e21d916,1715691623.46688,SteerRight
0062a,b5cea57a458bf441,1715691623.46789,SteerRight
00574,1620d1a4b0c194b8,1715691623.4689,SteerRight
0032a,68c9fc45498dfc71,1715691623.46991,SteerRight
0037d,c8426e29e5ca6d0a,1715691623.47093,SteerRight
0056e,5ccf590c4bccf3c5,1715691623.47195,SteerRight
005bf,8b13b0de1c204972,1715691623.47297,SteerRight
007b6,7458a90000e2ae7b,1715691623.47398,SteerRight
00638,dd8e625c255e933b,1715691623.475,SteerRight
0010c,328b9200445c6439,1715691623.47603,SteerRight
0044a,d67859f75fb9ba46,1715691623.47704,SteerRight
0007a,5a219af5ce8ae7cc,1715691623.47806,SteerRight
00421,049e7e3742cc0511,1715691623.47907,SteerRight
00349,4c117bdbabe0d996,1715691623.48009,SteerRight
00647,637f4be100d632e4,1715691623.48111,SteerRight
007cb,84e531ae815d8727,1715691623.48212,SteerRight
006a2,d79f2f737d2225b6,1715691623.48313,SteerRight
004fd,afb90a5dcef54ef3,1715691623.48415,SteerRight
00709,8d0e8f5ac0b52d16,1715691623.48516,SteerRight
005c9,dbf526abcfccd8a8,1715691623.48618,SteerRight
00758,a30e7f4b4e21d916,1715691623.48722,SteerRight
0062a,b5cea57a458bf441,1715691623.48823,SteerRight
00574,1620d1a4b0c194b8,1715691623.48924,SteerRight
0032a,68c9fc45498dfc71,1715691623.49026,SteerRight
0037d,c8426e29e5ca6d0a,1715691623.49127,SteerRight
0056e,5ccf590c4bccf3c5,1715691623.49229,SteerRight
005bf,8b13b0de1c204972,1715691623.4933,SteerRight
007b6,7458a90000e2ae7b,1715691623.49431,SteerRight
00638,dd8e625c255e933b,1715691623.49533,SteerRight
0010c,328b9200445c6439,1715691623.49635,SteerRight
0044a,d67859f75fb9ba46,1715691623.49736,SteerRight
0007a,5a219af5ce8ae7cc,1715691623.49837,SteerRight
00421,049e7e3742cc0511,1715691623.49938,SteerRight
00349,4c117bdbabe0d996,1715691623.5004,SteerRight
00647,637f4be100d632e4,1715691623.50142,SteerRight
007cb,84e531ae815d8727,1715691623.50246,SteerRight
006a2,d79f2f737d2225b6,1715691623.50347,SteerRight
004fd,afb90a5dcef54ef3,1715691623.50448,SteerRight
00709,8d0e8f5ac0b52d16,1715691623.5055,SteerRight
005c9,dbf526abcfccd8a8,1715691623.50652,SteerRight
00758,a30e7f4b4e21d916,1715691623.50754,SteerRight
0062a,b5cea57a458bf441,1715691623.50855,SteerRight
00574,1620d1a4b0c194b8,1715691623.50956,SteerRight
0032a,68c9fc45498dfc71,1715691623.51058,SteerRight
0037d,c8426e29e5ca6d0a,1715691623.5116,SteerRight
0056e,5ccf590c4bccf3c5,1715691623.51262,SteerRight
005bf,8b13b0de1c204972,1715691623.51464,SteerRight
007b6,7458a90000e2ae7b,1715691623.51635,SteerRight
00638,b75b8dd3a8fb04ba,1715691623.5174,SteerRight
0010c,328b9200445c6439,1715691623.51841,SteerRight
0044a,d6b984efb00f9955,1715691623.51943,SteerRight
0007a,7877924010ca0c8a,1715691623.52044,SteerRight
00421,2530faddcd48ba00,1715691623.52146,SteerRight
00349,4c117bdbabe0d996,1715691623.52248,SteerRight
00647,637f4be100d632e4,1715691623.52349,SteerRight
007cb,84e531ae815d8727,1715691623.52451,SteerRight
006a2,d79f2f737d2225b6,1715691623.52552,SteerRight
004fd,afb90a5dcef54ef3,1715691623.52654,SteerRight
00709,8d0e8f5ac0b52d16,1715691623.52756,SteerRight
005c9,dbf526abcfccd8a8,1715691623.52858,SteerRight
00758,a30e7f4b4e21d916,1715691623.5296,SteerRight
0062a,b5cea57a458bf441,1715691623.53062,SteerRight
00574,1620d1a4b0c194b8,1715691623.53164,SteerRight
0032a,68c9fc45498dfc71,1715691623.53268,SteerRight
0037d,c7d08f796c0b85f6,1715691623.5337,SteerRight
0056e,cc032ced24e9d957,1715691623.53472,SteerRight
005bf,8b13b0de1c204972,1715691623.53573,SteerRight
007b6,7458a90000e2ae7b,1715691623.53675,SteerRight
00638,b75b8dd3a8fb04ba,1715691623.53777,SteerRight
0010c,328b9200445c6439,1715691623.53879,SteerRight
0044a,d6b984efb00f9955,1715691623.5398,SteerRight
0007a,7877924010ca0c8a,1715691623.54082,SteerRight
00421,2530faddcd48ba00,1715691623.54184,SteerRight
00349,4c117bdbabe0d996,1715691623.54285,SteerRight
00647,637f4be100d632e4,1715691623.54387,SteerRight
007cb,84e531ae815d8727,1715691623.54489,SteerRight
006a2,d79f2f737d2225b6,1715691623.54591,SteerRight
004fd,afb90a5dcef54ef3,1715691623.54692,SteerRight
00709,8d0e8f5ac0b52d16,1715691623.54796,SteerRight
005c9,dbf526abcfccd8a8,1715691623.54897,SteerRight
00758,a30e7f4b4e21d916,1715691623.54999,SteerRight
0062a,b5cea57a458bf441,1715691623.551,SteerRight
00574,1620d1a4b0c194b8,1715691623.55202,SteerRight
0032a,68c9fc45498dfc71,1715691623.55304,SteerRight
0037d,c7d08f796c0b85f6,1715691623.55405,SteerRight
0056e,cc032ced24e9d957,1715691623.55507,SteerRight
005bf,8b13b0de1c204972,1715691623.55608,SteerRight
007b6,7458a90000e2ae7b,1715691623.55709,SteerRight
00638,b75b8dd3a8fb04ba,1715691623.55811,SteerRight
0010c,328b9200445c6439,1715691623.55912,SteerRight
0044a,d6b984efb00f9955,1715691623.56014,SteerRight
0007a,7877924010ca0c8a,1715691623.56115,SteerRight
00421,2530faddcd48ba00,1715691623.56218,SteerRight
00349,4c117bdbabe0d996,1715691623.5632,SteerRight
00647,637f4be100d632e4,1715691623.56423,SteerRight
007cb,84e531ae815d8727,1715691623.56524,SteerRight
006a2,d79f2f737d2225b6,1715691623.56626,SteerRight
004fd,afb90a5dcef54ef3,1715691623.56728,SteerRight
00709,8d0e8f5ac0b52d16,1715691623.56829,SteerRight
005c9,dbf526abcfccd8a8,1715691623.5693,SteerRight
00758,a30e7f4b4e21d916,1715691623.57032,SteerRight
0062a,b5cea57a458bf441,1715691623.57133,SteerRight
00574,1620d1a4b0c194b8,1715691623.57234,SteerRight
0032a,68c9fc45498dfc71,1715691623.57336,SteerRight
0037d,c7d08f796c0b85f6,1715691623.57437,SteerRight
0056e,cc032ced24e9d957,1715691623.57538,SteerRight
005bf,8b13b0de1c204972,1715691623.5784,SteerRight
007b6,7458a90000e2ae7b,1715691623.57969,SteerRight
00638,dd8e625c255e933b,1715691623.58071,SteerRight
0010c,328b9200445c6439,1715691623.58173,SteerRight
0044a,d6b984efb00f9955,1715691623.58274,SteerRight
0007a,7877924010ca0c8a,1715691623.58376,SteerRight
00421,c262b2df1b8395d1,1715691623.58502,SteerRight
00349,aae6921a9610abca,1715691623.58603,SteerRight
00647,637f4be100d632e4,1715691623.58705,SteerRight
007cb,e7d5d587e26b6511,1715691623.58806,SteerRight
006a2,d79f2f737d2225b6,1715691623.58908,SteerRight
004fd,afb90a5dcef54ef3,1715691623.59009,SteerRight
00709,8d0e8f5ac0b52d16,1715691623.59111,SteerRight
005c9,dbf526abcfccd8a8,1715691623.59213,SteerRight
00758,a30e7f4b4e21d916,1715691623.59314,SteerRight
0062a,b5cea57a458bf441,1715691623.59417,SteerRight
00574,1620d1a4b0c194b8,1715691623.59518,SteerRight
0032a,68c9fc45498dfc71,1715691623.59619,SteerRight
0037d,c7d08f796c0b85f6,1715691623.59721,SteerRight
0056e,5ccf590c4bccf3c5,1715691623.59822,SteerRight
005bf,8b13b0de1c204972,1715691623.59923,SteerRight
007b6,7458a90000e2ae7b,1715691623.60025,SteerRight
00638,dd8e625c255e933b,1715691623.60126,SteerRight
0010c,328b9200445c6439,1715691623.60227,SteerRight
0044a,d6b984efb00f9955,1715691623.60329,SteerRight
0007a,7877924010ca0c8a,1715691623.6043,SteerRight
00421,c262b2df1b8395d1,1715691623.60532,SteerRight
00349,aae6921a9610abca,1715691623.60633,SteerRight
00647,637f4be100d632e4,1715691623.60737,SteerRight
007cb,e7d5d587e26b6511,1715691623.60838,SteerRight
006a2,d79f2f737d2225b6,1715691623.60941,SteerRight
004fd,afb90a5dcef54ef3,1715691623.61042,SteerRight
00709,8d0e8f5ac0b52d16,1715691623.61143,SteerRight
005c9,dbf526abcfccd8a8,1715691623.61244,SteerRight
00758,a30e7f4b4e21d916,1715691623.61346,SteerRight
0062a,b5cea57a458bf441,1715691623.61447,SteerRight
00574,1620d1a4b0c194b8,1715691623.61548,SteerRight
0032a,68c9fc45498dfc71,1715691623.6165,SteerRight
0037d,c7d08f796c0b85f6,1715691623.61751,SteerRight
0056e,5ccf590c4bccf3c5,1715691623.61852,SteerRight
005bf,8b13b0de1c204972,1715691623.61954,SteerRight
007b6,7458a90000e2ae7b,1715691623.62055,SteerRight
00638,dd8e625c255e933b,1715691623.62157,SteerRight
0010c,328b9200445c6439,1715691623.62259,SteerRight
0044a,d6b984efb00f9955,1715691623.62361,SteerRight
0007a,7877924010ca0c8a,1715691623.62467,SteerRight
00421,c262b2df1b8395d1,1715691623.6257,SteerRight
00349,aae6921a9610abca,1715691623.62671,SteerRight
00647,637f4be100d632e4,1715691623.62773,SteerRight
007cb,e7d5d587e26b6511,1715691623.62874,SteerRight
006a2,d79f2f737d2225b6,1715691623.62975,SteerRight
004fd,afb90a5dcef54ef3,1715691623.63077,SteerRight
00709,8d0e8f5ac0b52d16,1715691623.63178,SteerRight
005c9,dbf526abcfccd8a8,1715691623.63279,SteerRight
00758,a30e7f4b4e21d916,1715691623.63381,SteerRight
0062a,b5cea57a458bf441,1715691623.63482,SteerRight
00574,1620d1a4b0c194b8,1715691623.63583,SteerRight
0032a,68c9fc45498dfc71,1715691623.63685,SteerRight
0037d,c7d08f796c0b85f6,1715691623.63786,SteerRight
0056e,5ccf590c4bccf3c5,1715691623.64088,SteerRight
005bf,8b13b0de1c204972,1715691623.6424,SteerRight
007b6,7458a90000e2ae7b,1715691623.64342,SteerRight
00638,665620b890bfd626,1715691623.64443,SteerRight
0010c,328b9200445c6439,1715691623.64544,SteerRight
0044a,f0101bc88a041450,1715691623.64646,SteerRight
0007a,5a219af5ce8ae7cc,1715691623.64747,SteerRight
00421,c262b2df1b8395d1,1715691623.64849,SteerRight
00349,15ec64b911ece9f8,1715691623.6495,SteerRight
00647,637f4be100d632e4,1715691623.65052,SteerRight
007cb,84e531ae815d8727,1715691623.65153,SteerRight
006a2,d79f2f737d2225b6,1715691623.65254,SteerRight
004fd,afb90a5dcef54ef3,1715691623.65356,SteerRight
00709,8d0e8f5ac0b52d16,1715691623.65457,SteerRight
005c9,dbf526abcfccd8a8,1715691623.6556,SteerRight
00758,a30e7f4b4e21d916,1715691623.65662,SteerRight
0062a,b5cea57a458bf441,1715691623.65768,SteerRight
00574,1620d1a4b0c194b8,1715691623.6587,SteerRight
0032a,68c9fc45498dfc71,1715691623.65971,SteerRight
0037d,c7d08f796c0b85f6,1715691623.66073,SteerRight
0056e,5ccf590c4bccf3c5,1715691623.66174,SteerRight
005bf,8b13b0de1c204972,1715691623.66276,SteerRight
007b6,7458a90000e2ae7b,1715691623.66377,SteerRight
00638,665620b890bfd626,1715691623.66478,SteerRight
0010c,328b9200445c6439,1715691623.66579,SteerRight
0044a,f0101bc88a041450,1715691623.66681,SteerRight
0007a,5a219af5ce8ae7cc,1715691623.66782,SteerRight
00421,c262b2df1b8395d1,1715691623.66884,SteerRight
00349,15ec64b911ece9f8,1715691623.66985,SteerRight
00647,637f4be100d632e4,1715691623.67087,SteerRight
007cb,84e531ae815d8727,1715691623.67189,SteerRight
006a2,d79f2f737d2225b6,1715691623.6729,SteerRight
004fd,afb90a5dcef54ef3,1715691623.67391,SteerRight
00709,8d0e8f5ac0b52d16,1715691623.67492,SteerRight
005c9,dbf526abcfccd8a8,1715691623.67593,SteerRight
00758,a30e7f4b4e21d916,1715691623.67695,SteerRight
0062a,b5cea57a458bf441,1715691623.67796,SteerRight
00574,1620d1a4b0c194b8,1715691623.67898,SteerRight
0032a,68c9fc45498dfc71,1715691623.67999,SteerRight
0037d,c7d08f796c0b85f6,1715691623.68101,SteerRight
0056e,5ccf590c4bccf3c5,1715691623.68204,SteerRight
005bf,8b13b0de1c204972,1715691623.68305,SteerRight
007b6,7458a90000e2ae7b,1715691623.68406,SteerRight
00638,665620b890bfd626,1715691623.68508,SteerRight
0010c,328b9200445c6439,1715691623.68609,SteerRight
0044a,f0101bc88a041450,1715691623.68711,SteerRight
0007a,5a219af5ce8ae7cc,1715691623.68812,SteerRight
00421,c262b2df1b8395d1,1715691623.68914,SteerRight
00349,15ec64b911ece9f8,1715691623.69015,SteerRight
00647,637f4be100d632e4,1715691623.69117,SteerRight
007cb,84e531ae815d8727,1715691623.69218,SteerRight
006a2,d79f2f737d2225b6,1715691623.6932,SteerRight
004fd,afb90a5dcef54ef3,1715691623.69421,SteerRight
00709,8d0e8f5ac0b52d16,1715691623.69522,SteerRight
005c9,dbf526abcfccd8a8,1715691623.69624,SteerRight
00758,a30e7f4b4e21d916,1715691623.69727,SteerRight
0062a,b5cea57a458bf441,1715691623.69829,SteerRight
00574,1620d1a4b0c194b8,1715691623.6993,SteerRight
0032a,68c9fc45498dfc71,1715691623.70031,SteerRight
0037d,c7d08f796c0b85f6,1715691623.70233,SteerRight
0056e,cc032ced24e9d957,1715691623.70408,SteerRight
005bf,8b13b0de1c204972,1715691623.70509,SteerRight
007b6,7458a90000e2ae7b,1715691623.70611,SteerRight
00638,dd8e625c255e933b,1715691623.70713,SteerRight
0010c,328b9200445c6439,1715691623.70814,SteerRight
0044a,d6b984efb00f9955,1715691623.70916,SteerRight
0007a,5a219af5ce8ae7cc,1715691623.71018,SteerRight
00421,c262b2df1b8395d1,1715691623.71119,SteerRight
00349,4c117bdbabe0d996,1715691623.71222,SteerRight
00647,637f4be100d632e4,1715691623.71323,SteerRight
007cb,84e531ae815d8727,1715691623.71425,SteerRight
006a2,d79f2f737d2225b6,1715691623.71526,SteerRight
004fd,afb90a5dcef54ef3,1715691623.71627,SteerRight
00709,8d0e8f5ac0b52d16,1715691623.7173,SteerRight
005c9,dbf526abcfccd8a8,1715691623.71832,SteerRight
00758,a30e7f4b4e21d916,1715691623.71933,SteerRight
0062a,b5cea57a458bf441,1715691623.72034,SteerRight
00574,1620d1a4b0c194b8,1715691623.72135,SteerRight
0032a,68c9fc45498dfc71,1715691623.72237,SteerRight
0037d,c8426e29e5ca6d0a,1715691623.72339,SteerRight
0056e,cc032ced24e9d957,1715691623.72441,SteerRight
005bf,8b13b0de1c204972,1715691623.72543,SteerRight
007b6,7458a90000e2ae7b,1715691623.72644,SteerRight
00638,dd8e625c255e933b,1715691623.72748,SteerRight
0010c,328b9200445c6439,1715691623.7285,SteerRight
0044a,d6b984efb00f9955,1715691623.72951,SteerRight
0007a,5a219af5ce8ae7cc,1715691623.73052,SteerRight
00421,c262b2df1b8395d1,1715691623.73154,SteerRight
00349,4c117bdbabe0d996,1715691623.73257,SteerRight
00647,637f4be100d632e4,1715691623.73359,SteerRight
007cb,84e531ae815d8727,1715691623.7346,SteerRight
006a2,d79f2f737d2225b6,1715691623.73563,SteerRight
004fd,afb90a5dcef54ef3,1715691623.73664,SteerRight
00709,8d0e8f5ac0b52d16,1715691623.73766,SteerRight
005c9,dbf526abcfccd8a8,1715691623.73868,SteerRight
00758,a30e7f4b4e21d916,1715691623.7397,SteerRight
0062a,b5cea57a458bf441,1715691623.74072,SteerRight
00574,1620d1a4b0c194b8,1715691623.74173,SteerRight
0032a,68c9fc45498dfc71,1715691623.74275,SteerRight
0037d,c8426e29e5ca6d0a,1715691623.74377,SteerRight
0056e,cc032ced24e9d957,1715691623.74478,SteerRight
005bf,8b13b0de1c204972,1715691623.74581,SteerRight
007b6,7458a90000e2ae7b,1715691623.74682,SteerRight
00638,dd8e625c255e933b,1715691623.74785,SteerRight
0010c,328b9200445c6439,1715691623.74887,SteerRight
0044a,d6b984efb00f9955,1715691623.74988,SteerRight
0007a,5a219af5ce8ae7cc,1715691623.75089,SteerRight
00421,c262b2df1b8395d1,1715691623.7519,SteerRight
00349,4c117bdbabe0d996,1715691623.75292,SteerRight
00647,637f4be100d632e4,1715691623.75393,SteerRight
007cb,84e531ae815d8727,1715691623.75494,SteerRight
006a2,d79f2f737d2225b6,1715691623.75596,SteerRight
004fd,afb90a5dcef54ef3,1715691623.75703,SteerRight
00709,8d0e8f5ac0b52d16,1715691623.75804,SteerRight
005c9,dbf526abcfccd8a8,1715691623.75905,SteerRight
00758,a30e7f4b4e21d916,1715691623.76005,SteerRight
0062a,b5cea57a458bf441,1715691623.76107,SteerRight
00574,1620d1a4b0c194b8,1715691623.76808,SteerRight
0032a,68c9fc45498dfc71,1715691623.76972,SteerRight
0037d,c8426e29e5ca6d0a,1715691623.77073,SteerRight
0056e,cc032ced24e9d957,1715691623.77177,SteerRight
005bf,8b13b0de1c204972,1715691623.77279,SteerRight
007b6,7458a90000e2ae7b,1715691623.7738,SteerRight
00638,8c58261dcb724e00,1715691623.77481,SteerRight
0010c,328b9200445c6439,1715691623.77583,SteerRight
0044a,d67859f75fb9ba46,1715691623.77684,SteerRight
0007a,7877924010ca0c8a,1715691623.77784,SteerRight
00421,9ae97b1ab363c5be,1715691623.77886,SteerRight
00349,58df9ef354d8dd52,1715691623.77987,SteerRight
00647,637f4be100d632e4,1715691623.78088,SteerRight
007cb,e41bb9daf43035e5,1715691623.78189,SteerRight
006a2,d79f2f737d2225b6,1715691623.7829,SteerRight
004fd,afb90a5dcef54ef3,1715691623.7839,SteerRight
00709,8d0e8f5ac0b52d16,1715691623.78491,SteerRight
005c9,dbf526abcfccd8a8,1715691623.78592,SteerRight
00758,a30e7f4b4e21d916,1715691623.78695,SteerRight
0062a,b5cea57a458bf441,1715691623.78796,SteerRight
00574,1620d1a4b0c194b8,1715691623.78898,SteerRight
0032a,68c9fc45498dfc71,1715691623.79017,SteerRight
0037d,c8426e29e5ca6d0a,1715691623.79118,SteerRight
0056e,cc032ced24e9d957,1715691623.79219,SteerRight
005bf,8b13b0de1c204972,1715691623.7932,SteerRight
007b6,7458a90000e2ae7b,1715691623.79422,SteerRight
00638,8c58261dcb724e00,1715691623.79597,SteerRight
0010c,328b9200445c6439,1715691623.79708,SteerRight
0044a,d67859f75fb9ba46,1715691623.79809,SteerRight
0007a,7877924010ca0c8a,1715691623.7991,SteerRight
00421,9ae97b1ab363c5be,1715691623.80011,SteerRight
00349,58df9ef354d8dd52,1715691623.80112,SteerRight
00647,637f4be100d632e4,1715691623.80215,SteerRight
007cb,e41bb9daf43035e5,1715691623.80316,SteerRight
006a2,d79f2f737d2225b6,1715691623.80417,SteerRight
004fd,afb90a5dcef54ef3,1715691623.80531,SteerRight
00709,8d0e8f5ac0b52d16,1715691623.80632,SteerRight
005c9,dbf526abcfccd8a8,1715691623.80734,SteerRight
00758,a30e7f4b4e21d916,1715691623.80837,SteerRight
0062a,b5cea57a458bf441,1715691623.80939,SteerRight
00574,1620d1a4b0c194b8,1715691623.81041,SteerRight
0032a,68c9fc45498dfc71,1715691623.81141,SteerRight
0037d,c8426e29e5ca6d0a,1715691623.81242,SteerRight
0056e,cc032ced24e9d957,1715691623.81344,SteerRight
005bf,8b13b0de1c204972,1715691623.81444,SteerRight
007b6,7458a90000e2ae7b,1715691623.81546,SteerRight
00638,8c58261dcb724e00,1715691623.81647,SteerRight
0010c,328b9200445c6439,1715691623.8175,SteerRight
0044a,d67859f75fb9ba46,1715691623.81851,SteerRight
0007a,7877924010ca0c8a,1715691623.81952,SteerRight
00421,9ae97b1ab363c5be,1715691623.82055,SteerRight
00349,58df9ef354d8dd52,1715691623.82156,SteerRight
00647,637f4be100d632e4,1715691623.82256,SteerRight
007cb,e41bb9daf43035e5,1715691623.82357,SteerRight
